Ky,Ngay,Time,Main,Special,DisplayLines,Label,SourceUrl,SourceDate
632,12/10/2021,,"14,17,31,33,42,50",40,14 17 31 33 42 50 | ĐB 40,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-12-10-2021.html,12/10/2021
631,09/10/2021,,"1,22,25,38,39,54",19,01 22 25 38 39 54 | ĐB 19,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-09-10-2021.html,09/10/2021
630,07/10/2021,,"6,15,21,24,45,55",46,06 15 21 24 45 55 | ĐB 46,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-07-10-2021.html,07/10/2021
629,05/10/2021,,"11,16,17,19,38,43",24,11 16 17 19 38 43 | ĐB 24,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-05-10-2021.html,05/10/2021
628,02/10/2021,,"5,6,22,26,49,51",32,05 06 22 26 49 51 | ĐB 32,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-02-10-2021.html,02/10/2021
627,30/09/2021,,"18,23,26,32,46,49",54,18 23 26 32 46 49 | ĐB 54,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-30-09-2021.html,30/09/2021
626,28/09/2021,,"7,22,25,40,49,50",37,07 22 25 40 49 50 | ĐB 37,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-28-09-2021.html,28/09/2021
625,25/09/2021,,"7,20,27,43,48,51",37,07 20 27 43 48 51 | ĐB 37,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-25-09-2021.html,25/09/2021
624,23/09/2021,,"6,7,21,25,27,49",26,06 07 21 25 27 49 | ĐB 26,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-23-09-2021.html,23/09/2021
623,21/09/2021,,"15,24,25,40,42,50",49,15 24 25 40 42 50 | ĐB 49,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-21-09-2021.html,21/09/2021
622,18/09/2021,,"3,14,15,21,47,52",54,03 14 15 21 47 52 | ĐB 54,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-18-09-2021.html,18/09/2021
621,16/09/2021,,"10,16,40,43,45,46",22,10 16 40 43 45 46 | ĐB 22,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-16-09-2021.html,16/09/2021
620,14/09/2021,,"17,22,30,40,43,44",41,17 22 30 40 43 44 | ĐB 41,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-14-09-2021.html,14/09/2021
619,11/09/2021,,"8,17,20,36,39,44",30,08 17 20 36 39 44 | ĐB 30,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-11-09-2021.html,11/09/2021
618,09/09/2021,,"6,8,10,23,39,44",43,06 08 10 23 39 44 | ĐB 43,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-09-09-2021.html,09/09/2021
617,07/09/2021,,"19,30,35,43,47,55",12,19 30 35 43 47 55 | ĐB 12,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-07-09-2021.html,07/09/2021
616,04/09/2021,,"11,12,32,42,43,51",31,11 12 32 42 43 51 | ĐB 31,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-04-09-2021.html,04/09/2021
615,02/09/2021,,"1,8,12,26,28,45",43,01 08 12 26 28 45 | ĐB 43,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-02-09-2021.html,02/09/2021
614,31/08/2021,,"7,20,37,47,51,53",5,07 20 37 47 51 53 | ĐB 05,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-31-08-2021.html,31/08/2021
613,28/08/2021,,"10,16,26,27,34,48",51,10 16 26 27 34 48 | ĐB 51,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-28-08-2021.html,28/08/2021
612,26/08/2021,,"11,13,20,51,53,55",4,11 13 20 51 53 55 | ĐB 04,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-26-08-2021.html,26/08/2021
611,24/08/2021,,"2,4,7,18,30,35",20,02 04 07 18 30 35 | ĐB 20,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-24-08-2021.html,24/08/2021
610,21/08/2021,,"22,24,27,37,38,48",14,22 24 27 37 38 48 | ĐB 14,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-21-08-2021.html,21/08/2021
609,19/08/2021,,"5,9,12,20,43,51",13,05 09 12 20 43 51 | ĐB 13,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-19-08-2021.html,19/08/2021
608,22/07/2021,,"2,20,24,39,46,53",55,02 20 24 39 46 53 | ĐB 55,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-22-07-2021.html,22/07/2021
607,20/07/2021,,"2,8,11,13,17,26",53,02 08 11 13 17 26 | ĐB 53,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-20-07-2021.html,20/07/2021
606,17/07/2021,,"2,7,11,21,31,42",45,02 07 11 21 31 42 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-17-07-2021.html,17/07/2021
605,15/07/2021,,"3,4,12,16,30,50",20,03 04 12 16 30 50 | ĐB 20,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-15-07-2021.html,15/07/2021
604,13/07/2021,,"5,11,18,27,34,43",42,05 11 18 27 34 43 | ĐB 42,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-13-07-2021.html,13/07/2021
603,10/07/2021,,"7,8,17,37,47,48",27,07 08 17 37 47 48 | ĐB 27,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-10-07-2021.html,10/07/2021
602,08/07/2021,,"3,32,34,42,44,54",35,03 32 34 42 44 54 | ĐB 35,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-08-07-2021.html,08/07/2021
601,06/07/2021,,"17,20,22,24,30,54",51,17 20 22 24 30 54 | ĐB 51,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-06-07-2021.html,06/07/2021
600,03/07/2021,,"4,25,30,38,50,55",53,04 25 30 38 50 55 | ĐB 53,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-03-07-2021.html,03/07/2021
599,01/07/2021,,"4,15,28,30,49,52",55,04 15 28 30 49 52 | ĐB 55,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-01-07-2021.html,01/07/2021
598,29/06/2021,,"5,14,24,36,44,55",48,05 14 24 36 44 55 | ĐB 48,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-29-06-2021.html,29/06/2021
597,26/06/2021,,"6,16,17,20,49,52",27,06 16 17 20 49 52 | ĐB 27,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-26-06-2021.html,26/06/2021
596,24/06/2021,,"3,16,17,24,41,44",37,03 16 17 24 41 44 | ĐB 37,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-24-06-2021.html,24/06/2021
595,22/06/2021,,"3,9,32,33,41,43",40,03 09 32 33 41 43 | ĐB 40,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-22-06-2021.html,22/06/2021
594,19/06/2021,,"1,3,7,13,28,45",33,01 03 07 13 28 45 | ĐB 33,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-19-06-2021.html,19/06/2021
593,17/06/2021,,"18,23,38,41,44,55",40,18 23 38 41 44 55 | ĐB 40,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-17-06-2021.html,17/06/2021
592,15/06/2021,,"11,18,21,22,30,55",35,11 18 21 22 30 55 | ĐB 35,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-15-06-2021.html,15/06/2021
591,12/06/2021,,"4,16,17,20,27,44",30,04 16 17 20 27 44 | ĐB 30,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-12-06-2021.html,12/06/2021
590,10/06/2021,,"11,22,24,27,43,54",45,11 22 24 27 43 54 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-10-06-2021.html,10/06/2021
589,08/06/2021,,"16,28,33,41,42,54",12,16 28 33 41 42 54 | ĐB 12,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-08-06-2021.html,08/06/2021
588,05/06/2021,,"14,22,25,39,41,52",17,14 22 25 39 41 52 | ĐB 17,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-05-06-2021.html,05/06/2021
587,03/06/2021,,"4,8,21,24,26,47",43,04 08 21 24 26 47 | ĐB 43,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-03-06-2021.html,03/06/2021
586,01/06/2021,,"6,12,14,27,43,45",38,06 12 14 27 43 45 | ĐB 38,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-01-06-2021.html,01/06/2021
585,29/05/2021,,"2,11,31,37,43,55",14,02 11 31 37 43 55 | ĐB 14,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-29-05-2021.html,29/05/2021
584,27/05/2021,,"3,7,18,22,40,46",14,03 07 18 22 40 46 | ĐB 14,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-27-05-2021.html,27/05/2021
583,25/05/2021,,"6,10,33,35,36,43",8,06 10 33 35 36 43 | ĐB 08,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-25-05-2021.html,25/05/2021
582,22/05/2021,,"15,27,37,45,46,52",31,15 27 37 45 46 52 | ĐB 31,Power_6/55,https://www.minhchinh.com/xs-power-655-,
581,20/05/2021,,"7,10,12,19,42,54",24,07 10 12 19 42 54 | ĐB 24,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-20-05-2021.html,20/05/2021
580,18/05/2021,,"6,7,22,32,38,47",27,06 07 22 32 38 47 | ĐB 27,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-18-05-2021.html,18/05/2021
579,15/05/2021,,"1,5,6,13,23,27",46,01 05 06 13 23 27 | ĐB 46,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-15-05-2021.html,15/05/2021
578,13/05/2021,,"13,24,25,35,39,41",29,13 24 25 35 39 41 | ĐB 29,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-13-05-2021.html,13/05/2021
577,11/05/2021,,"1,14,41,44,46,53",48,01 14 41 44 46 53 | ĐB 48,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-11-05-2021.html,11/05/2021
576,08/05/2021,,"14,23,26,37,42,51",40,14 23 26 37 42 51 | ĐB 40,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-08-05-2021.html,08/05/2021
575,06/05/2021,,"15,19,24,31,44,53",32,15 19 24 31 44 53 | ĐB 32,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-06-05-2021.html,06/05/2021
574,04/05/2021,,"7,24,45,48,49,53",14,07 24 45 48 49 53 | ĐB 14,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-04-05-2021.html,04/05/2021
573,01/05/2021,,"3,7,14,22,41,42",10,03 07 14 22 41 42 | ĐB 10,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-01-05-2021.html,01/05/2021
572,29/04/2021,,"3,9,23,33,42,44",50,03 09 23 33 42 44 | ĐB 50,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-29-04-2021.html,29/04/2021
571,27/04/2021,,"3,9,22,26,32,37",41,03 09 22 26 32 37 | ĐB 41,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-27-04-2021.html,27/04/2021
570,24/04/2021,,"1,4,5,21,25,44",45,01 04 05 21 25 44 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-24-04-2021.html,24/04/2021
569,22/04/2021,,"5,11,17,25,39,48",22,05 11 17 25 39 48 | ĐB 22,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-22-04-2021.html,22/04/2021
568,20/04/2021,,"18,25,38,43,47,51",11,18 25 38 43 47 51 | ĐB 11,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-20-04-2021.html,20/04/2021
567,17/04/2021,,"4,15,16,29,42,46",36,04 15 16 29 42 46 | ĐB 36,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-17-04-2021.html,17/04/2021
566,15/04/2021,,"5,8,27,42,47,51",36,05 08 27 42 47 51 | ĐB 36,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-15-04-2021.html,15/04/2021
565,13/04/2021,,"25,33,39,45,49,55",36,25 33 39 45 49 55 | ĐB 36,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-13-04-2021.html,13/04/2021
564,10/04/2021,,"12,13,16,17,27,47",49,12 13 16 17 27 47 | ĐB 49,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-10-04-2021.html,10/04/2021
563,08/04/2021,,"8,11,16,22,28,30",45,08 11 16 22 28 30 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-08-04-2021.html,08/04/2021
562,06/04/2021,,"27,33,34,38,46,48",5,27 33 34 38 46 48 | ĐB 05,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-06-04-2021.html,06/04/2021
561,03/04/2021,,"2,4,34,38,41,55",19,02 04 34 38 41 55 | ĐB 19,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-03-04-2021.html,03/04/2021
560,01/04/2021,,"13,18,24,34,38,54",8,13 18 24 34 38 54 | ĐB 08,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-01-04-2021.html,01/04/2021
559,30/03/2021,,"2,11,17,19,47,51",22,02 11 17 19 47 51 | ĐB 22,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-30-03-2021.html,30/03/2021
558,27/03/2021,,"5,11,17,20,26,37",12,05 11 17 20 26 37 | ĐB 12,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-27-03-2021.html,27/03/2021
557,25/03/2021,,"19,20,24,29,36,39",22,19 20 24 29 36 39 | ĐB 22,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-25-03-2021.html,25/03/2021
556,23/03/2021,,"9,13,17,33,34,53",31,09 13 17 33 34 53 | ĐB 31,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-23-03-2021.html,23/03/2021
555,20/03/2021,,"16,18,20,25,35,36",17,16 18 20 25 35 36 | ĐB 17,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-20-03-2021.html,20/03/2021
554,18/03/2021,,"17,24,38,41,46,54",51,17 24 38 41 46 54 | ĐB 51,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-18-03-2021.html,18/03/2021
553,16/03/2021,,"3,31,45,46,49,54",40,03 31 45 46 49 54 | ĐB 40,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-16-03-2021.html,16/03/2021
552,13/03/2021,,"7,19,20,23,36,55",9,07 19 20 23 36 55 | ĐB 09,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-13-03-2021.html,13/03/2021
551,11/03/2021,,"4,5,12,25,43,44",27,04 05 12 25 43 44 | ĐB 27,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-11-03-2021.html,11/03/2021
550,09/03/2021,,"15,18,29,35,47,54",20,15 18 29 35 47 54 | ĐB 20,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-09-03-2021.html,09/03/2021
549,06/03/2021,,"18,24,34,39,46,55",4,18 24 34 39 46 55 | ĐB 04,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-06-03-2021.html,06/03/2021
548,04/03/2021,,"2,9,21,23,33,41",45,02 09 21 23 33 41 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-04-03-2021.html,04/03/2021
547,02/03/2021,,"23,29,45,46,49,51",1,23 29 45 46 49 51 | ĐB 01,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-02-03-2021.html,02/03/2021
546,27/02/2021,,"6,11,24,30,50,52",22,06 11 24 30 50 52 | ĐB 22,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-27-02-2021.html,27/02/2021
545,25/02/2021,,"9,19,32,40,45,51",1,09 19 32 40 45 51 | ĐB 01,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-25-02-2021.html,25/02/2021
544,23/02/2021,,"16,19,21,23,30,48",6,16 19 21 23 30 48 | ĐB 06,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-23-02-2021.html,23/02/2021
543,20/02/2021,,"1,2,4,32,34,39",20,01 02 04 32 34 39 | ĐB 20,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-20-02-2021.html,20/02/2021
542,18/02/2021,,"2,5,10,22,26,47",53,02 05 10 22 26 47 | ĐB 53,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-18-02-2021.html,18/02/2021
541,16/02/2021,,"4,10,11,21,23,44",50,04 10 11 21 23 44 | ĐB 50,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-16-02-2021.html,16/02/2021
540,13/02/2021,,"3,11,14,31,34,42",24,03 11 14 31 34 42 | ĐB 24,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-13-02-2021.html,13/02/2021
539,09/02/2021,,"15,20,21,29,31,41",34,15 20 21 29 31 41 | ĐB 34,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-09-02-2021.html,09/02/2021
538,06/02/2021,,"6,22,32,33,35,53",12,06 22 32 33 35 53 | ĐB 12,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-06-02-2021.html,06/02/2021
537,04/02/2021,,"28,43,44,50,51,53",13,28 43 44 50 51 53 | ĐB 13,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-04-02-2021.html,04/02/2021
536,02/02/2021,,"4,13,31,36,40,54",30,04 13 31 36 40 54 | ĐB 30,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-02-02-2021.html,02/02/2021
535,30/01/2021,,"2,7,17,18,21,29",19,02 07 17 18 21 29 | ĐB 19,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-30-01-2021.html,30/01/2021
534,28/01/2021,,"3,4,16,34,40,55",2,03 04 16 34 40 55 | ĐB 02,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-28-01-2021.html,28/01/2021
533,26/01/2021,,"7,16,32,42,44,47",35,07 16 32 42 44 47 | ĐB 35,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-26-01-2021.html,26/01/2021
532,23/01/2021,,"12,31,39,41,45,55",34,12 31 39 41 45 55 | ĐB 34,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-23-01-2021.html,23/01/2021
531,21/01/2021,,"9,20,22,31,47,52",18,09 20 22 31 47 52 | ĐB 18,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-21-01-2021.html,21/01/2021
530,19/01/2021,,"5,22,25,43,48,53",18,05 22 25 43 48 53 | ĐB 18,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-19-01-2021.html,19/01/2021
529,16/01/2021,,"13,15,28,29,32,44",49,13 15 28 29 32 44 | ĐB 49,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-16-01-2021.html,16/01/2021
528,14/01/2021,,"1,4,42,44,46,50",9,01 04 42 44 46 50 | ĐB 09,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-14-01-2021.html,14/01/2021
527,12/01/2021,,"19,23,29,34,44,53",35,19 23 29 34 44 53 | ĐB 35,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-12-01-2021.html,12/01/2021
526,09/01/2021,,"10,19,24,29,46,48",5,10 19 24 29 46 48 | ĐB 05,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-09-01-2021.html,09/01/2021
525,07/01/2021,,"7,11,22,38,48,51",53,07 11 22 38 48 51 | ĐB 53,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-07-01-2021.html,07/01/2021
524,05/01/2021,,"5,7,9,22,42,54",47,05 07 09 22 42 54 | ĐB 47,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-05-01-2021.html,05/01/2021
523,02/01/2021,,"7,19,23,26,35,45",11,07 19 23 26 35 45 | ĐB 11,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-02-01-2021.html,02/01/2021
522,31/12/2020,,"2,15,25,27,37,51",53,02 15 25 27 37 51 | ĐB 53,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-31-12-2020.html,31/12/2020
521,29/12/2020,,"4,8,11,15,17,41",23,04 08 11 15 17 41 | ĐB 23,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-29-12-2020.html,29/12/2020
520,26/12/2020,,"1,24,33,41,43,51",48,01 24 33 41 43 51 | ĐB 48,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-26-12-2020.html,26/12/2020
519,24/12/2020,,"11,19,34,41,44,48",43,11 19 34 41 44 48 | ĐB 43,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-24-12-2020.html,24/12/2020
518,22/12/2020,,"10,11,16,29,35,38",3,10 11 16 29 35 38 | ĐB 03,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-22-12-2020.html,22/12/2020
517,19/12/2020,,"14,20,32,34,37,49",31,14 20 32 34 37 49 | ĐB 31,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-19-12-2020.html,19/12/2020
516,17/12/2020,,"15,25,27,35,40,48",45,15 25 27 35 40 48 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-17-12-2020.html,17/12/2020
515,15/12/2020,,"10,11,13,35,38,49",14,10 11 13 35 38 49 | ĐB 14,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-15-12-2020.html,15/12/2020
514,12/12/2020,,"3,14,32,36,41,46",54,03 14 32 36 41 46 | ĐB 54,Power_6/55,https://www.minhchi,
513,10/12/2020,,"3,31,34,36,44,54",45,03 31 34 36 44 54 | ĐB 45,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-10-12-2020.html,10/12/2020
512,08/12/2020,,"2,17,32,33,38,45",37,02 17 32 33 38 45 | ĐB 37,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-08-12-2020.html,08/12/2020
511,05/12/2020,,"10,28,29,30,37,38",36,10 28 29 30 37 38 | ĐB 36,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-05-12-2020.html,05/12/2020
510,03/12/2020,,"5,19,32,41,42,45",17,05 19 32 41 42 45 | ĐB 17,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-03-12-2020.html,03/12/2020
509,01/12/2020,,"6,10,12,24,34,43",15,06 10 12 24 34 43 | ĐB 15,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-01-12-2020.html,01/12/2020
508,28/11/2020,,"1,20,36,44,45,49",52,01 20 36 44 45 49 | ĐB 52,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-28-11-2020.html,28/11/2020
507,26/11/2020,,"18,19,29,31,36,52",50,18 19 29 31 36 52 | ĐB 50,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-26-11-2020.html,26/11/2020
506,24/11/2020,,"4,7,19,20,22,53",23,04 07 19 20 22 53 | ĐB 23,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-24-11-2020.html,24/11/2020
505,21/11/2020,,"8,14,19,20,49,51",28,08 14 19 20 49 51 | ĐB 28,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-21-11-2020.html,21/11/2020
504,19/11/2020,,"12,15,23,28,45,48",43,12 15 23 28 45 48 | ĐB 43,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-19-11-2020.html,19/11/2020
503,17/11/2020,,"6,17,27,34,36,51",48,06 17 27 34 36 51 | ĐB 48,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-17-11-2020.html,17/11/2020
502,14/11/2020,,"5,11,15,34,44,48",35,05 11 15 34 44 48 | ĐB 35,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-14-11-2020.html,14/11/2020
501,12/11/2020,,"4,20,22,25,43,47",12,04 20 22 25 43 47 | ĐB 12,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-12-11-2020.html,12/11/2020
500,10/11/2020,,"2,5,19,39,48,53",6,02 05 19 39 48 53 | ĐB 06,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-10-11-2020.html,10/11/2020
499,07/11/2020,,"12,28,30,33,45,52",15,12 28 30 33 45 52 | ĐB 15,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-07-11-2020.html,07/11/2020
498,05/11/2020,,"1,2,6,18,34,51",52,01 02 06 18 34 51 | ĐB 52,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-05-11-2020.html,05/11/2020
497,03/11/2020,,"2,22,27,46,48,52",23,02 22 27 46 48 52 | ĐB 23,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-03-11-2020.html,03/11/2020
496,31/10/2020,,"8,18,19,20,43,54",50,08 18 19 20 43 54 | ĐB 50,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-31-10-2020.html,31/10/2020
495,29/10/2020,,"9,11,14,16,21,23",54,09 11 14 16 21 23 | ĐB 54,Power_6/55,https://www.minhchinh.com/xs-power-655-ket-qua-power-655-ngay-29-10-2020.html,29/10/2020
