rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
1,114,50,5,3,0.047037,0.005976,1.0,0.088,0.332906
2,768,27,4,8,0.0254,0.015936,0.900719,0.155556,0.312134
3,378,15,0,502,0.014111,1.0,0.130561,0.2,0.283402
4,767,12,0,430,0.011289,0.856574,0.14455,0.233333,0.264733
5,956,20,3,3,0.018815,0.005976,0.726831,0.19,0.262889
6,082,20,3,9,0.018815,0.017928,0.726831,0.15,0.257279
7,765,24,3,10,0.022578,0.01992,0.70818,0.15,0.253211
8,686,22,3,2,0.020696,0.003984,0.717505,0.145455,0.251348
9,505,12,0,403,0.011289,0.802789,0.14455,0.216667,0.250643
10,713,22,3,0,0.020696,0.0,0.717505,0.145455,0.250551
11,314,22,3,4,0.020696,0.007968,0.717505,0.136364,0.250327
12,369,28,3,0,0.026341,0.0,0.689528,0.15,0.244761
13,372,30,3,11,0.028222,0.021912,0.680202,0.133333,0.243576
14,606,29,3,5,0.027281,0.00996,0.684865,0.124138,0.240463
15,441,30,3,3,0.028222,0.005976,0.680202,0.133333,0.240389
16,834,31,3,2,0.029163,0.003984,0.675539,0.109677,0.234143
17,137,32,3,3,0.030103,0.005976,0.670876,0.10625,0.232739
18,188,33,3,0,0.031044,0.0,0.666213,0.115152,0.232208
19,044,8,2,2,0.007526,0.003984,0.576258,0.275,0.230932
20,239,35,3,2,0.032926,0.003984,0.656888,0.114286,0.230598
21,136,37,3,2,0.034807,0.003984,0.647562,0.108108,0.227129
22,259,15,0,367,0.014111,0.731076,0.130561,0.186667,0.22695
23,978,15,0,347,0.014111,0.691235,0.130561,0.2,0.221649
24,105,43,3,3,0.040452,0.005976,0.619584,0.106977,0.220601
25,138,44,3,1,0.041392,0.001992,0.614921,0.113636,0.22002
26,049,14,2,11,0.01317,0.021912,0.548281,0.214286,0.215675
27,620,18,2,22,0.016933,0.043825,0.529629,0.188889,0.210511
28,632,16,2,6,0.015052,0.011952,0.538955,0.1875,0.206092
29,823,16,2,1,0.015052,0.001992,0.538955,0.1875,0.2041
30,648,18,2,11,0.016933,0.021912,0.529629,0.177778,0.203907
31,034,13,2,0,0.01223,0.0,0.552943,0.169231,0.203398
32,944,17,2,7,0.015992,0.013944,0.534292,0.176471,0.203168
33,267,18,2,3,0.016933,0.005976,0.529629,0.188889,0.202942
34,345,6,0,205,0.005644,0.408367,0.172528,0.333333,0.201792
35,724,19,2,13,0.017874,0.025896,0.524966,0.168421,0.201715
36,718,18,2,5,0.016933,0.00996,0.529629,0.177778,0.201516
37,242,19,2,17,0.017874,0.033865,0.524966,0.157895,0.201204
38,251,20,2,18,0.018815,0.035857,0.520303,0.16,0.200907
39,644,18,2,7,0.016933,0.013944,0.529629,0.166667,0.200091
40,008,19,2,18,0.017874,0.035857,0.524966,0.147368,0.199497
41,847,21,2,10,0.019755,0.01992,0.51564,0.171429,0.198888
42,666,19,2,11,0.017874,0.021912,0.524966,0.157895,0.198813
43,785,22,2,11,0.020696,0.021912,0.510977,0.172727,0.19843
44,465,20,2,10,0.018815,0.01992,0.520303,0.16,0.197719
45,300,24,2,18,0.022578,0.035857,0.501651,0.15,0.19444
46,736,23,2,16,0.021637,0.031873,0.506314,0.147826,0.194325
47,556,17,0,311,0.015992,0.619522,0.121236,0.141176,0.193308
48,464,20,2,1,0.018815,0.001992,0.520303,0.15,0.192134
49,515,23,2,14,0.021637,0.027888,0.506314,0.13913,0.191789
50,594,23,2,14,0.021637,0.027888,0.506314,0.13913,0.191789
51,977,21,2,1,0.019755,0.001992,0.51564,0.152381,0.191493
52,041,24,2,9,0.022578,0.017928,0.501651,0.15,0.190854
53,968,23,2,8,0.021637,0.015936,0.506314,0.13913,0.189399
54,979,22,2,2,0.020696,0.003984,0.510977,0.145455,0.18939
55,696,25,2,19,0.023518,0.037849,0.496989,0.128,0.189322
56,564,23,2,12,0.021637,0.023904,0.506314,0.130435,0.189253
57,844,23,2,6,0.021637,0.011952,0.506314,0.13913,0.188602
58,530,25,2,2,0.023518,0.003984,0.496989,0.152,0.187349
59,169,28,2,11,0.026341,0.021912,0.483,0.15,0.187185
60,822,26,2,15,0.024459,0.02988,0.492326,0.130769,0.187165
61,966,28,2,8,0.026341,0.015936,0.483,0.15,0.185989
62,759,26,2,11,0.024459,0.021912,0.492326,0.130769,0.185572
63,057,27,2,8,0.0254,0.015936,0.487663,0.140741,0.185254
64,194,24,2,7,0.022578,0.013944,0.501651,0.125,0.185058
65,499,25,2,4,0.023518,0.007968,0.496989,0.136,0.184946
66,569,24,2,5,0.022578,0.00996,0.501651,0.125,0.184261
67,557,28,2,10,0.026341,0.01992,0.483,0.135714,0.183929
68,529,25,2,1,0.023518,0.001992,0.496989,0.136,0.18375
69,621,27,2,3,0.0254,0.005976,0.487663,0.140741,0.183262
70,819,25,2,2,0.023518,0.003984,0.496989,0.128,0.182549
71,707,25,2,1,0.023518,0.001992,0.496989,0.128,0.18215
72,596,26,2,5,0.024459,0.00996,0.492326,0.123077,0.181643
73,525,30,2,6,0.028222,0.011952,0.473674,0.14,0.180959
74,185,28,2,6,0.026341,0.011952,0.483,0.128571,0.180907
75,668,15,0,248,0.014111,0.494024,0.130561,0.186667,0.17954
76,255,32,2,12,0.030103,0.023904,0.464348,0.13125,0.179366
77,399,13,0,234,0.01223,0.466135,0.139887,0.2,0.178862
78,377,32,2,10,0.030103,0.01992,0.464348,0.13125,0.17857
79,509,28,2,0,0.026341,0.0,0.483,0.128571,0.178516
80,341,19,0,271,0.017874,0.539841,0.11191,0.157895,0.178482
81,162,27,2,4,0.0254,0.007968,0.487663,0.111111,0.177735
82,033,29,2,2,0.027281,0.003984,0.478337,0.124138,0.17731
83,139,33,2,16,0.031044,0.031873,0.459685,0.115152,0.176624
84,016,30,2,0,0.028222,0.0,0.473674,0.126667,0.175902
85,881,30,2,6,0.028222,0.011952,0.473674,0.113333,0.175626
86,200,33,2,7,0.031044,0.013944,0.459685,0.127273,0.175462
87,225,33,2,11,0.031044,0.021912,0.459685,0.115152,0.174632
88,786,33,2,7,0.031044,0.013944,0.459685,0.121212,0.17425
89,133,34,2,8,0.031985,0.015936,0.455022,0.123529,0.173995
90,817,13,0,196,0.01223,0.390438,0.139887,0.230769,0.169877
91,706,35,2,2,0.032926,0.003984,0.450359,0.114286,0.168639
92,278,18,0,233,0.016933,0.464143,0.116573,0.177778,0.168436
93,243,20,0,245,0.018815,0.488048,0.107247,0.16,0.167428
94,373,12,0,177,0.011289,0.35259,0.14455,0.25,0.16727
95,121,38,2,5,0.035748,0.00996,0.436371,0.105263,0.16468
96,109,40,2,0,0.037629,0.0,0.427045,0.125,0.164402
97,126,42,2,6,0.039511,0.011952,0.417719,0.119048,0.163369
98,100,44,2,18,0.041392,0.035857,0.408393,0.104545,0.163016
99,150,42,2,1,0.039511,0.001992,0.417719,0.12381,0.162329
100,637,18,0,223,0.016933,0.444223,0.116573,0.166667,0.16223
101,633,15,0,183,0.014111,0.364542,0.130561,0.226667,0.161643
102,517,19,0,228,0.017874,0.454183,0.11191,0.157895,0.161351
103,762,13,0,197,0.01223,0.39243,0.139887,0.184615,0.161044
104,858,12,0,180,0.011289,0.358566,0.14455,0.2,0.158465
105,615,20,0,222,0.018815,0.442231,0.107247,0.16,0.158265
106,146,43,2,2,0.040452,0.003984,0.413056,0.097674,0.156384
107,948,12,1,19,0.011289,0.037849,0.351078,0.2,0.15628
108,609,12,1,10,0.011289,0.01992,0.351078,0.216667,0.156028
109,031,14,1,1,0.01317,0.001992,0.341752,0.242857,0.155447
110,110,47,2,8,0.044214,0.015936,0.394405,0.102128,0.155198
111,712,15,1,18,0.014111,0.035857,0.33709,0.213333,0.155198
112,888,15,1,18,0.014111,0.035857,0.33709,0.213333,0.155198
113,047,16,0,189,0.015052,0.376494,0.125899,0.1875,0.155084
114,108,48,2,6,0.045155,0.011952,0.389742,0.108333,0.154526
115,798,13,1,9,0.01223,0.017928,0.346415,0.215385,0.154256
116,370,21,0,213,0.019755,0.424303,0.102584,0.161905,0.153943
117,910,20,0,216,0.018815,0.430279,0.107247,0.15,0.153874
118,364,14,0,174,0.01317,0.346614,0.135224,0.2,0.153841
119,292,13,1,23,0.01223,0.045817,0.346415,0.184615,0.15368
120,907,15,1,10,0.014111,0.01992,0.33709,0.213333,0.152011
121,090,17,1,16,0.015992,0.031873,0.327764,0.211765,0.151854
122,042,10,0,147,0.009407,0.292829,0.153876,0.22,0.151551
123,561,13,1,16,0.01223,0.031873,0.346415,0.184615,0.150891
124,237,17,1,13,0.015992,0.025896,0.327764,0.211765,0.150659
125,495,14,1,17,0.01317,0.033865,0.341752,0.185714,0.150393
126,274,13,1,13,0.01223,0.025896,0.346415,0.184615,0.149696
127,125,51,2,9,0.047977,0.017928,0.375753,0.094118,0.149528
128,354,17,1,21,0.015992,0.041833,0.327764,0.188235,0.14914
129,876,19,1,20,0.017874,0.039841,0.318438,0.2,0.148862
130,254,14,1,13,0.01317,0.025896,0.341752,0.185714,0.148799
131,904,16,1,22,0.015052,0.043825,0.332427,0.175,0.148008
132,286,17,1,11,0.015992,0.021912,0.327764,0.2,0.147509
133,363,16,1,20,0.015052,0.039841,0.332427,0.175,0.147212
134,813,14,1,9,0.01317,0.017928,0.341752,0.185714,0.147205
135,295,20,0,184,0.018815,0.366534,0.107247,0.18,0.147125
136,097,16,1,7,0.015052,0.013944,0.332427,0.2,0.147032
137,900,16,1,7,0.015052,0.013944,0.332427,0.2,0.147032
138,926,16,1,13,0.015052,0.025896,0.332427,0.1875,0.146923
139,544,12,0,142,0.011289,0.282869,0.14455,0.216667,0.146659
140,395,15,1,3,0.014111,0.005976,0.33709,0.2,0.146555
141,778,16,1,12,0.015052,0.023904,0.332427,0.1875,0.146524
142,064,14,1,7,0.01317,0.013944,0.341752,0.185714,0.146409
143,787,16,1,17,0.015052,0.033865,0.332427,0.175,0.146016
144,838,17,1,13,0.015992,0.025896,0.327764,0.188235,0.145953
145,853,15,0,170,0.014111,0.338645,0.130561,0.173333,0.145797
146,355,17,1,17,0.015992,0.033865,0.327764,0.176471,0.145194
147,884,19,0,182,0.017874,0.36255,0.11191,0.168421,0.145129
148,282,11,0,143,0.010348,0.284861,0.149213,0.2,0.14484
149,717,15,1,5,0.014111,0.00996,0.33709,0.186667,0.144686
150,639,16,1,13,0.015052,0.025896,0.332427,0.175,0.144423
151,598,17,1,8,0.015992,0.015936,0.327764,0.188235,0.143961
152,932,14,0,142,0.01317,0.282869,0.135224,0.214286,0.143949
153,758,12,0,126,0.011289,0.250996,0.14455,0.233333,0.143618
154,582,18,1,15,0.016933,0.02988,0.323101,0.177778,0.143542
155,308,18,1,14,0.016933,0.027888,0.323101,0.177778,0.143143
156,390,23,1,20,0.021637,0.039841,0.299786,0.191304,0.142656
157,684,20,1,17,0.018815,0.033865,0.313775,0.18,0.14255
158,471,17,1,22,0.015992,0.043825,0.327764,0.152941,0.14248
159,467,16,1,14,0.015052,0.027888,0.332427,0.1625,0.142321
160,520,24,0,194,0.022578,0.386454,0.088595,0.158333,0.142309
161,738,12,0,147,0.011289,0.292829,0.14455,0.183333,0.141984
162,988,16,1,19,0.015052,0.037849,0.332427,0.15,0.141813
163,645,17,1,20,0.015992,0.039841,0.327764,0.152941,0.141683
164,708,19,1,23,0.017874,0.045817,0.318438,0.157895,0.141636
165,270,18,1,15,0.016933,0.02988,0.323101,0.166667,0.14132
166,760,21,1,21,0.019755,0.041833,0.309112,0.171429,0.141313
167,693,16,0,154,0.015052,0.306773,0.125899,0.1875,0.14114
168,899,16,1,17,0.015052,0.033865,0.332427,0.15,0.141016
169,409,21,1,15,0.019755,0.02988,0.309112,0.180952,0.140827
170,316,17,1,6,0.015992,0.011952,0.327764,0.176471,0.140811
171,697,15,1,15,0.014111,0.02988,0.33709,0.146667,0.14067
172,591,20,1,17,0.018815,0.033865,0.313775,0.17,0.14055
173,775,19,1,20,0.017874,0.039841,0.318438,0.157895,0.140441
174,575,15,1,1,0.014111,0.001992,0.33709,0.173333,0.140425
175,848,15,1,1,0.014111,0.001992,0.33709,0.173333,0.140425
176,737,17,1,16,0.015992,0.031873,0.327764,0.152941,0.14009
177,704,19,1,19,0.017874,0.037849,0.318438,0.157895,0.140042
178,417,17,1,4,0.015992,0.007968,0.327764,0.176471,0.140015
179,774,15,1,6,0.014111,0.011952,0.33709,0.16,0.139751
180,416,20,1,20,0.018815,0.039841,0.313775,0.16,0.139745
181,629,20,1,20,0.018815,0.039841,0.313775,0.16,0.139745
182,651,21,1,17,0.019755,0.033865,0.309112,0.171429,0.139719
183,854,19,1,18,0.017874,0.035857,0.318438,0.157895,0.139644
184,407,21,1,7,0.019755,0.013944,0.309112,0.190476,0.139544
185,552,22,1,23,0.020696,0.045817,0.304449,0.163636,0.139434
186,514,16,1,19,0.015052,0.037849,0.332427,0.1375,0.139313
187,426,19,1,17,0.017874,0.033865,0.318438,0.157895,0.139245
188,883,17,1,2,0.015992,0.003984,0.327764,0.176471,0.139218
189,279,19,0,167,0.017874,0.332669,0.11191,0.168421,0.139153
190,749,15,0,133,0.014111,0.26494,0.130561,0.213333,0.139056
191,318,19,1,11,0.017874,0.021912,0.318438,0.168421,0.13896
192,558,20,1,18,0.018815,0.035857,0.313775,0.16,0.138948
193,288,20,1,23,0.018815,0.045817,0.313775,0.15,0.13894
194,623,16,0,148,0.015052,0.294821,0.125899,0.1875,0.138749
195,071,19,1,10,0.017874,0.01992,0.318438,0.168421,0.138562
196,328,19,1,10,0.017874,0.01992,0.318438,0.168421,0.138562
197,580,17,1,12,0.015992,0.023904,0.327764,0.152941,0.138496
198,483,16,1,10,0.015052,0.01992,0.332427,0.15,0.138228
199,788,21,1,18,0.019755,0.035857,0.309112,0.161905,0.138213
200,460,20,1,1,0.018815,0.001992,0.313775,0.19,0.138175
201,521,18,1,7,0.016933,0.013944,0.323101,0.166667,0.138132
202,702,18,1,7,0.016933,0.013944,0.323101,0.166667,0.138132
203,304,17,1,5,0.015992,0.00996,0.327764,0.164706,0.13806
204,074,19,1,14,0.017874,0.027888,0.318438,0.157895,0.13805
205,244,18,0,162,0.016933,0.322709,0.116573,0.166667,0.137927
206,961,22,1,10,0.020696,0.01992,0.304449,0.181818,0.137891
207,366,24,1,19,0.022578,0.037849,0.295123,0.175,0.13788
208,873,21,1,12,0.019755,0.023904,0.309112,0.171429,0.137727
209,761,21,1,16,0.019755,0.031873,0.309112,0.161905,0.137416
210,435,19,1,7,0.017874,0.013944,0.318438,0.168421,0.137367
211,744,19,1,7,0.017874,0.013944,0.318438,0.168421,0.137367
212,872,20,1,14,0.018815,0.027888,0.313775,0.16,0.137355
213,794,20,1,19,0.018815,0.037849,0.313775,0.15,0.137347
214,682,18,0,160,0.016933,0.318725,0.116573,0.166667,0.13713
215,388,21,1,20,0.019755,0.039841,0.309112,0.152381,0.137105
216,676,21,1,15,0.019755,0.02988,0.309112,0.161905,0.137017
217,023,18,1,4,0.016933,0.007968,0.323101,0.166667,0.136937
218,680,23,1,23,0.021637,0.045817,0.299786,0.156522,0.136895
219,915,13,0,128,0.01223,0.25498,0.139887,0.2,0.136631
220,586,21,1,14,0.019755,0.027888,0.309112,0.161905,0.136619
221,442,18,1,3,0.016933,0.005976,0.323101,0.166667,0.136539
222,641,21,1,18,0.019755,0.035857,0.309112,0.152381,0.136308
223,562,17,0,156,0.015992,0.310757,0.121236,0.164706,0.136261
224,506,23,1,17,0.021637,0.033865,0.299786,0.165217,0.136243
225,568,20,1,16,0.018815,0.031873,0.313775,0.15,0.136151
226,808,17,1,0,0.015992,0.0,0.327764,0.164706,0.136068
227,930,21,1,17,0.019755,0.033865,0.309112,0.152381,0.135909
228,952,21,1,17,0.019755,0.033865,0.309112,0.152381,0.135909
229,069,20,1,5,0.018815,0.00996,0.313775,0.17,0.135769
230,196,17,0,137,0.015992,0.272908,0.121236,0.2,0.13575
231,443,20,1,9,0.018815,0.017928,0.313775,0.16,0.135363
232,577,24,1,21,0.022578,0.041833,0.295123,0.158333,0.135343
233,754,23,1,23,0.021637,0.045817,0.299786,0.147826,0.135156
234,777,18,1,5,0.016933,0.00996,0.323101,0.155556,0.135113
235,096,20,1,8,0.018815,0.015936,0.313775,0.16,0.134964
236,187,20,1,8,0.018815,0.015936,0.313775,0.16,0.134964
237,524,20,1,8,0.018815,0.015936,0.313775,0.16,0.134964
238,038,21,1,19,0.019755,0.037849,0.309112,0.142857,0.134801
239,940,21,1,19,0.019755,0.037849,0.309112,0.142857,0.134801
240,681,18,0,148,0.016933,0.294821,0.116573,0.177778,0.134571
241,228,25,1,17,0.023518,0.033865,0.29046,0.168,0.134567
242,549,23,1,17,0.021637,0.033865,0.299786,0.156522,0.134504
243,833,23,1,12,0.021637,0.023904,0.299786,0.165217,0.134251
244,753,21,1,7,0.019755,0.013944,0.309112,0.161905,0.13383
245,877,21,1,7,0.019755,0.013944,0.309112,0.161905,0.13383
246,896,22,1,18,0.020696,0.035857,0.304449,0.145455,0.133806
247,809,23,1,19,0.021637,0.037849,0.299786,0.147826,0.133562
248,622,21,1,11,0.019755,0.021912,0.309112,0.152381,0.133519
249,298,19,1,13,0.017874,0.025896,0.318438,0.136842,0.133441
250,507,25,1,18,0.023518,0.035857,0.29046,0.16,0.133365
251,393,20,1,9,0.018815,0.017928,0.313775,0.15,0.133363
252,781,19,1,2,0.017874,0.003984,0.318438,0.157895,0.133269
253,997,19,1,2,0.017874,0.003984,0.318438,0.157895,0.133269
254,650,20,0,159,0.018815,0.316733,0.107247,0.16,0.133165
255,567,17,0,130,0.015992,0.258964,0.121236,0.2,0.132961
256,973,24,1,19,0.022578,0.037849,0.295123,0.15,0.13288
257,547,24,1,23,0.022578,0.045817,0.295123,0.141667,0.132807
258,014,22,1,20,0.020696,0.039841,0.304449,0.136364,0.132784
259,590,22,1,15,0.020696,0.02988,0.304449,0.145455,0.132611
260,911,17,1,3,0.015992,0.005976,0.327764,0.141176,0.132557
261,258,23,1,12,0.021637,0.023904,0.299786,0.156522,0.132512
262,653,19,1,0,0.017874,0.0,0.318438,0.157895,0.132473
263,361,22,1,10,0.020696,0.01992,0.304449,0.154545,0.132437
264,925,24,1,13,0.022578,0.025896,0.295123,0.158333,0.132156
265,654,16,1,1,0.015052,0.001992,0.332427,0.1375,0.132142
266,076,21,0,163,0.019755,0.324701,0.102584,0.152381,0.132118
267,020,22,1,9,0.020696,0.017928,0.304449,0.154545,0.132038
268,891,22,1,9,0.020696,0.017928,0.304449,0.154545,0.132038
269,012,23,1,15,0.021637,0.02988,0.299786,0.147826,0.131968
270,501,26,1,16,0.024459,0.031873,0.285798,0.161538,0.131759
271,516,22,0,172,0.020696,0.342629,0.097921,0.136364,0.131384
272,949,20,1,4,0.018815,0.007968,0.313775,0.15,0.131371
273,840,11,0,100,0.010348,0.199203,0.149213,0.218182,0.131345
274,412,24,1,19,0.022578,0.037849,0.295123,0.141667,0.131213
275,408,16,0,135,0.015052,0.268924,0.125899,0.175,0.13107
276,941,23,1,17,0.021637,0.033865,0.299786,0.13913,0.131026
277,795,21,0,165,0.019755,0.328685,0.102584,0.142857,0.13101
278,725,23,0,168,0.021637,0.334661,0.093258,0.147826,0.130966
279,826,20,1,13,0.018815,0.025896,0.313775,0.13,0.130956
280,198,22,1,6,0.020696,0.011952,0.304449,0.154545,0.130843
281,491,24,1,22,0.022578,0.043825,0.295123,0.133333,0.130742
282,017,21,1,4,0.019755,0.007968,0.309112,0.152381,0.13073
283,599,24,1,4,0.022578,0.007968,0.295123,0.166667,0.130237
284,698,20,1,1,0.018815,0.001992,0.313775,0.15,0.130175
285,498,22,1,4,0.020696,0.007968,0.304449,0.154545,0.130046
286,959,21,0,153,0.019755,0.304781,0.102584,0.161905,0.130039
287,715,21,1,2,0.019755,0.003984,0.309112,0.152381,0.129933
288,850,21,1,2,0.019755,0.003984,0.309112,0.152381,0.129933
289,683,22,1,8,0.020696,0.015936,0.304449,0.145455,0.129822
290,273,24,1,15,0.022578,0.02988,0.295123,0.141667,0.12962
291,938,15,0,116,0.014111,0.231076,0.130561,0.2,0.129617
292,965,23,1,9,0.021637,0.017928,0.299786,0.147826,0.129578
293,572,23,1,13,0.021637,0.025896,0.299786,0.13913,0.129432
294,382,21,0,161,0.019755,0.320717,0.102584,0.142857,0.129417
295,593,19,0,142,0.017874,0.282869,0.11191,0.168421,0.129193
296,583,23,1,8,0.021637,0.015936,0.299786,0.147826,0.129179
297,634,21,1,0,0.019755,0.0,0.309112,0.152381,0.129136
298,860,16,0,136,0.015052,0.270916,0.125899,0.1625,0.128968
299,908,21,1,4,0.019755,0.007968,0.309112,0.142857,0.128825
300,178,26,1,16,0.024459,0.031873,0.285798,0.146154,0.128682
301,655,23,1,11,0.021637,0.021912,0.299786,0.13913,0.128636
302,406,23,1,15,0.021637,0.02988,0.299786,0.130435,0.12849
303,885,24,1,12,0.022578,0.023904,0.295123,0.141667,0.128425
304,415,26,1,23,0.024459,0.045817,0.285798,0.130769,0.128394
305,789,16,0,122,0.015052,0.243028,0.125899,0.1875,0.128391
306,303,23,1,6,0.021637,0.011952,0.299786,0.147826,0.128383
307,403,26,1,11,0.024459,0.021912,0.285798,0.153846,0.128229
308,193,25,1,21,0.023518,0.041833,0.29046,0.128,0.12816
309,427,24,1,11,0.022578,0.021912,0.295123,0.141667,0.128026
310,186,26,1,18,0.024459,0.035857,0.285798,0.138462,0.127941
311,695,22,1,3,0.020696,0.005976,0.304449,0.145455,0.12783
312,628,25,1,12,0.023518,0.023904,0.29046,0.144,0.127775
313,831,23,1,0,0.021637,0.0,0.299786,0.156522,0.127731
314,782,22,1,21,0.020696,0.041833,0.304449,0.109091,0.127728
315,917,24,1,6,0.022578,0.011952,0.295123,0.15,0.127701
316,405,18,0,125,0.016933,0.249004,0.116573,0.188889,0.12763
317,832,25,0,175,0.023518,0.348606,0.083932,0.128,0.127556
318,972,24,1,14,0.022578,0.027888,0.295123,0.133333,0.127555
319,671,22,1,6,0.020696,0.011952,0.304449,0.136364,0.127207
320,664,26,1,16,0.024459,0.031873,0.285798,0.138462,0.127144
321,612,22,1,1,0.020696,0.001992,0.304449,0.145455,0.127033
322,880,25,1,18,0.023518,0.035857,0.29046,0.128,0.126965
323,784,25,1,22,0.023518,0.043825,0.29046,0.12,0.126959
324,690,24,1,12,0.022578,0.023904,0.295123,0.133333,0.126758
325,337,25,1,1,0.023518,0.001992,0.29046,0.16,0.126592
326,694,27,1,16,0.0254,0.031873,0.281135,0.140741,0.126483
327,260,15,0,108,0.014111,0.215139,0.130561,0.2,0.12643
328,317,23,1,5,0.021637,0.00996,0.299786,0.13913,0.126245
329,275,25,1,8,0.023518,0.015936,0.29046,0.144,0.126181
330,902,22,1,3,0.020696,0.005976,0.304449,0.136364,0.126012
331,887,24,1,10,0.022578,0.01992,0.295123,0.133333,0.125961
332,035,15,0,100,0.014111,0.199203,0.130561,0.213333,0.125909
333,533,23,0,164,0.021637,0.326693,0.093258,0.130435,0.125894
334,276,28,1,9,0.026341,0.017928,0.276472,0.157143,0.125858
335,739,23,1,4,0.021637,0.007968,0.299786,0.13913,0.125847
336,998,23,1,4,0.021637,0.007968,0.299786,0.13913,0.125847
337,626,21,0,147,0.019755,0.292829,0.102584,0.152381,0.125744
338,293,20,0,120,0.018815,0.239044,0.107247,0.2,0.125627
339,480,26,1,16,0.024459,0.031873,0.285798,0.130769,0.125605
340,397,24,1,9,0.022578,0.017928,0.295123,0.133333,0.125563
341,617,24,1,9,0.022578,0.017928,0.295123,0.133333,0.125563
342,587,26,1,12,0.024459,0.023904,0.285798,0.138462,0.12555
343,980,24,1,13,0.022578,0.025896,0.295123,0.125,0.12549
344,266,23,1,2,0.021637,0.003984,0.299786,0.13913,0.12505
345,309,26,1,3,0.024459,0.005976,0.285798,0.153846,0.125041
346,677,25,1,5,0.023518,0.00996,0.29046,0.144,0.124986
347,084,25,1,13,0.023518,0.025896,0.29046,0.128,0.124973
348,281,25,1,13,0.023518,0.025896,0.29046,0.128,0.124973
349,269,20,1,3,0.018815,0.005976,0.313775,0.12,0.124972
350,859,28,1,21,0.026341,0.041833,0.276472,0.128571,0.124925
351,297,23,1,6,0.021637,0.011952,0.299786,0.130435,0.124904
352,951,23,1,6,0.021637,0.011952,0.299786,0.130435,0.124904
353,212,27,1,12,0.0254,0.023904,0.281135,0.140741,0.124889
354,733,25,1,16,0.023518,0.031873,0.29046,0.12,0.124568
355,268,23,1,5,0.021637,0.00996,0.299786,0.130435,0.124506
356,662,23,1,5,0.021637,0.00996,0.299786,0.130435,0.124506
357,421,24,1,2,0.022578,0.003984,0.295123,0.141667,0.12444
358,746,24,1,2,0.022578,0.003984,0.295123,0.141667,0.12444
359,043,28,1,16,0.026341,0.031873,0.276472,0.135714,0.124361
360,358,24,1,10,0.022578,0.01992,0.295123,0.125,0.124294
361,545,23,1,0,0.021637,0.0,0.299786,0.13913,0.124253
362,092,13,0,120,0.01223,0.239044,0.139887,0.153846,0.124213
363,576,25,1,15,0.023518,0.02988,0.29046,0.12,0.12417
364,181,27,1,10,0.0254,0.01992,0.281135,0.140741,0.124093
365,703,24,1,1,0.022578,0.001992,0.295123,0.141667,0.124042
366,410,21,0,147,0.019755,0.292829,0.102584,0.142857,0.123839
367,886,23,1,3,0.021637,0.005976,0.299786,0.130435,0.123709
368,396,27,1,5,0.0254,0.00996,0.281135,0.148148,0.123582
369,811,24,1,4,0.022578,0.007968,0.295123,0.133333,0.123571
370,856,24,1,4,0.022578,0.007968,0.295123,0.133333,0.123571
371,195,30,1,14,0.028222,0.027888,0.267146,0.146667,0.123521
372,642,11,0,71,0.010348,0.141434,0.149213,0.236364,0.123428
373,368,25,1,1,0.023518,0.001992,0.29046,0.144,0.123392
374,449,28,1,6,0.026341,0.011952,0.276472,0.15,0.123234
375,510,28,1,20,0.026341,0.039841,0.276472,0.121429,0.123098
376,649,17,0,117,0.015992,0.233068,0.121236,0.176471,0.123076
377,814,11,0,70,0.010348,0.139442,0.149213,0.236364,0.12303
378,046,28,1,16,0.026341,0.031873,0.276472,0.128571,0.122932
379,026,27,1,7,0.0254,0.013944,0.281135,0.140741,0.122897
380,400,29,1,10,0.027281,0.01992,0.271809,0.144828,0.122677
381,223,31,1,20,0.029163,0.039841,0.262483,0.135484,0.122559
382,448,16,0,101,0.015052,0.201195,0.125899,0.2,0.122524
383,865,27,0,154,0.0254,0.306773,0.074607,0.155556,0.122468
384,791,13,0,77,0.01223,0.153386,0.139887,0.230769,0.122466
385,931,24,1,1,0.022578,0.001992,0.295123,0.133333,0.122375
386,202,26,1,0,0.024459,0.0,0.285798,0.146154,0.122308
387,401,26,1,0,0.024459,0.0,0.285798,0.146154,0.122308
388,783,27,1,16,0.0254,0.031873,0.281135,0.118519,0.122039
389,463,27,1,1,0.0254,0.001992,0.281135,0.148148,0.121988
390,224,28,1,10,0.026341,0.01992,0.276472,0.135714,0.121971
391,849,25,1,5,0.023518,0.00996,0.29046,0.128,0.121786
392,721,28,1,9,0.026341,0.017928,0.276472,0.135714,0.121572
