rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
703,396,16,0,68,0.022535,0.225914,0.071809,0.175,0.108486
704,234,12,0,33,0.016901,0.109635,0.103723,0.25,0.108114
705,075,11,0,39,0.015493,0.129568,0.111702,0.218182,0.107709
706,196,15,0,56,0.021127,0.186047,0.079787,0.2,0.107484
707,518,14,0,53,0.019718,0.17608,0.087766,0.2,0.107461
708,642,11,0,49,0.015493,0.162791,0.111702,0.181818,0.10708
709,243,14,0,65,0.019718,0.215947,0.087766,0.157143,0.106863
710,572,15,0,51,0.021127,0.169435,0.079787,0.213333,0.106828
711,373,14,0,52,0.019718,0.172757,0.087766,0.2,0.106797
712,181,10,0,34,0.014085,0.112957,0.119681,0.22,0.106721
713,151,14,0,56,0.019718,0.186047,0.087766,0.185714,0.106597
714,769,26,1,1,0.03662,0.003322,0.228059,0.130769,0.106222
715,585,15,0,62,0.021127,0.20598,0.079787,0.173333,0.106137
716,872,17,0,74,0.023944,0.245847,0.06383,0.152941,0.10609
717,000,12,0,50,0.016901,0.166113,0.103723,0.183333,0.106077
718,442,11,0,42,0.015493,0.139535,0.111702,0.2,0.106066
719,459,11,0,42,0.015493,0.139535,0.111702,0.2,0.106066
720,024,19,0,75,0.026761,0.249169,0.047872,0.168421,0.105908
721,470,16,0,64,0.022535,0.212625,0.071809,0.175,0.105828
722,272,14,0,59,0.019718,0.196013,0.087766,0.171429,0.105734
723,361,13,0,52,0.01831,0.172757,0.095745,0.184615,0.105691
724,165,14,0,63,0.019718,0.209302,0.087766,0.157143,0.105534
725,415,14,0,63,0.019718,0.209302,0.087766,0.157143,0.105534
726,837,13,0,61,0.01831,0.202658,0.095745,0.153846,0.105517
727,705,15,0,69,0.021127,0.229236,0.079787,0.146667,0.105455
728,527,11,0,41,0.015493,0.136213,0.111702,0.2,0.105401
729,273,10,0,32,0.014085,0.106312,0.119681,0.22,0.105392
730,344,10,0,38,0.014085,0.126246,0.119681,0.2,0.105379
731,749,13,0,51,0.01831,0.169435,0.095745,0.184615,0.105026
732,256,16,0,66,0.022535,0.219269,0.071809,0.1625,0.104657
733,264,14,0,53,0.019718,0.17608,0.087766,0.185714,0.104604
734,604,18,0,67,0.025352,0.222591,0.055851,0.177778,0.104435
735,548,13,0,36,0.01831,0.119601,0.095745,0.230769,0.10429
736,688,15,0,51,0.021127,0.169435,0.079787,0.2,0.104161
737,880,16,0,69,0.022535,0.229236,0.071809,0.15,0.10415
738,894,12,0,47,0.016901,0.156146,0.103723,0.183333,0.104083
739,422,19,0,75,0.026761,0.249169,0.047872,0.157895,0.103803
740,479,11,0,33,0.015493,0.109635,0.111702,0.218182,0.103722
741,956,16,0,72,0.022535,0.239203,0.071809,0.1375,0.103644
742,277,13,0,58,0.01831,0.192691,0.095745,0.153846,0.103524
743,556,17,0,63,0.023944,0.209302,0.06383,0.176471,0.103487
744,673,15,0,58,0.021127,0.192691,0.079787,0.173333,0.103479
745,679,13,0,44,0.01831,0.146179,0.095745,0.2,0.103452
746,980,12,0,46,0.016901,0.152824,0.103723,0.183333,0.103419
747,059,11,0,38,0.015493,0.126246,0.111702,0.2,0.103408
748,587,16,0,49,0.022535,0.162791,0.071809,0.2125,0.103361
749,504,11,0,43,0.015493,0.142857,0.111702,0.181818,0.103094
750,821,13,0,48,0.01831,0.159468,0.095745,0.184615,0.103033
751,935,12,0,50,0.016901,0.166113,0.103723,0.166667,0.102743
752,848,14,0,54,0.019718,0.179402,0.087766,0.171429,0.102411
753,018,16,0,51,0.022535,0.169435,0.071809,0.2,0.10219
754,263,12,0,49,0.016901,0.162791,0.103723,0.166667,0.102079
755,835,11,0,36,0.015493,0.119601,0.111702,0.2,0.102079
756,859,18,0,63,0.025352,0.209302,0.055851,0.177778,0.101777
757,333,11,0,41,0.015493,0.136213,0.111702,0.181818,0.101765
758,929,11,0,41,0.015493,0.136213,0.111702,0.181818,0.101765
759,416,20,0,77,0.028169,0.255814,0.039894,0.15,0.101582
760,393,16,0,65,0.022535,0.215947,0.071809,0.15,0.101492
761,981,12,0,33,0.016901,0.109635,0.103723,0.216667,0.101448
762,753,14,0,48,0.019718,0.159468,0.087766,0.185714,0.101282
763,348,13,0,54,0.01831,0.179402,0.095745,0.153846,0.100866
764,121,17,0,59,0.023944,0.196013,0.06383,0.176471,0.100829
765,586,11,0,34,0.015493,0.112957,0.111702,0.2,0.10075
766,319,16,0,60,0.022535,0.199336,0.071809,0.1625,0.10067
767,982,14,0,55,0.019718,0.182724,0.087766,0.157143,0.100219
768,205,14,0,42,0.019718,0.139535,0.087766,0.2,0.100152
769,176,12,0,41,0.016901,0.136213,0.103723,0.183333,0.100097
770,278,12,0,41,0.016901,0.136213,0.103723,0.183333,0.100097
771,067,12,0,46,0.016901,0.152824,0.103723,0.166667,0.100086
772,079,11,0,33,0.015493,0.109635,0.111702,0.2,0.100085
773,668,13,0,48,0.01831,0.159468,0.095745,0.169231,0.099956
774,802,19,0,72,0.026761,0.239203,0.047872,0.147368,0.099704
775,149,16,0,47,0.022535,0.156146,0.071809,0.2,0.099532
776,175,12,0,35,0.016901,0.116279,0.103723,0.2,0.099443
777,511,12,0,35,0.016901,0.116279,0.103723,0.2,0.099443
778,732,12,0,45,0.016901,0.149502,0.103723,0.166667,0.099421
779,770,11,0,37,0.015493,0.122924,0.111702,0.181818,0.099107
780,758,18,0,69,0.025352,0.229236,0.055851,0.144444,0.099097
781,126,14,0,53,0.019718,0.17608,0.087766,0.157143,0.09889
782,066,17,0,56,0.023944,0.186047,0.06383,0.176471,0.098835
783,021,12,0,34,0.016901,0.112957,0.103723,0.2,0.098779
784,275,11,0,31,0.015493,0.10299,0.111702,0.2,0.098757
785,413,11,0,31,0.015493,0.10299,0.111702,0.2,0.098757
786,973,11,0,31,0.015493,0.10299,0.111702,0.2,0.098757
787,700,10,0,28,0.014085,0.093023,0.119681,0.2,0.098734
788,905,13,0,46,0.01831,0.152824,0.095745,0.169231,0.098627
789,320,16,0,53,0.022535,0.17608,0.071809,0.175,0.098519
790,989,14,0,48,0.019718,0.159468,0.087766,0.171429,0.098425
791,160,17,0,73,0.023944,0.242525,0.06383,0.117647,0.098366
792,920,14,0,52,0.019718,0.172757,0.087766,0.157143,0.098225
793,386,13,0,50,0.01831,0.166113,0.095745,0.153846,0.098208
794,467,12,0,33,0.016901,0.109635,0.103723,0.2,0.098114
795,722,19,0,66,0.026761,0.219269,0.047872,0.157895,0.097823
796,985,19,0,66,0.026761,0.219269,0.047872,0.157895,0.097823
797,772,17,0,58,0.023944,0.192691,0.06383,0.164706,0.097811
798,167,11,0,35,0.015493,0.116279,0.111702,0.181818,0.097778
799,438,17,0,54,0.023944,0.179402,0.06383,0.176471,0.097507
800,538,15,0,61,0.021127,0.202658,0.079787,0.133333,0.097472
801,095,11,0,29,0.015493,0.096346,0.111702,0.2,0.097428
802,520,17,0,57,0.023944,0.189369,0.06383,0.164706,0.097147
803,850,17,0,57,0.023944,0.189369,0.06383,0.164706,0.097147
804,254,14,0,46,0.019718,0.152824,0.087766,0.171429,0.097096
805,816,14,0,46,0.019718,0.152824,0.087766,0.171429,0.097096
806,570,13,0,34,0.01831,0.112957,0.095745,0.2,0.096808
807,618,13,0,34,0.01831,0.112957,0.095745,0.2,0.096808
808,004,17,0,60,0.023944,0.199336,0.06383,0.152941,0.096787
809,015,12,0,41,0.016901,0.136213,0.103723,0.166667,0.096763
810,664,12,0,41,0.016901,0.136213,0.103723,0.166667,0.096763
811,799,11,0,28,0.015493,0.093023,0.111702,0.2,0.096763
812,788,10,0,25,0.014085,0.083056,0.119681,0.2,0.096741
813,120,16,0,54,0.022535,0.179402,0.071809,0.1625,0.096684
814,108,13,0,43,0.01831,0.142857,0.095745,0.169231,0.096634
815,291,18,0,55,0.025352,0.182724,0.055851,0.177778,0.096461
816,303,18,0,58,0.025352,0.192691,0.055851,0.166667,0.096232
817,133,14,0,36,0.019718,0.119601,0.087766,0.2,0.096166
818,076,12,0,40,0.016901,0.13289,0.103723,0.166667,0.096099
819,375,11,0,27,0.015493,0.089701,0.111702,0.2,0.096099
820,901,11,0,27,0.015493,0.089701,0.111702,0.2,0.096099
821,539,16,0,49,0.022535,0.162791,0.071809,0.175,0.095861
822,595,16,0,49,0.022535,0.162791,0.071809,0.175,0.095861
823,343,15,0,42,0.021127,0.139535,0.079787,0.186667,0.095515
824,655,12,0,24,0.016901,0.079734,0.103723,0.216667,0.095468
825,142,12,0,29,0.016901,0.096346,0.103723,0.2,0.095457
826,629,18,0,53,0.025352,0.17608,0.055851,0.177778,0.095132
827,881,20,0,64,0.028169,0.212625,0.039894,0.16,0.094944
828,300,15,0,33,0.021127,0.109635,0.079787,0.213333,0.094868
829,098,17,0,50,0.023944,0.166113,0.06383,0.176471,0.094849
830,174,13,0,31,0.01831,0.10299,0.095745,0.2,0.094814
831,498,12,0,28,0.016901,0.093023,0.103723,0.2,0.094792
832,260,11,0,25,0.015493,0.083056,0.111702,0.2,0.09477
833,080,16,0,51,0.022535,0.169435,0.071809,0.1625,0.09469
834,451,17,0,53,0.023944,0.17608,0.06383,0.164706,0.094489
835,457,14,0,42,0.019718,0.139535,0.087766,0.171429,0.094438
836,984,15,0,44,0.021127,0.146179,0.079787,0.173333,0.094177
837,515,14,0,37,0.019718,0.122924,0.087766,0.185714,0.093973
838,856,18,0,64,0.025352,0.212625,0.055851,0.133333,0.093553
839,719,19,0,59,0.026761,0.196013,0.047872,0.157895,0.093171
840,245,16,0,37,0.022535,0.122924,0.071809,0.2,0.092888
841,434,12,0,35,0.016901,0.116279,0.103723,0.166667,0.092777
842,703,13,0,37,0.01831,0.122924,0.095745,0.169231,0.092647
843,651,11,0,27,0.015493,0.089701,0.111702,0.181818,0.092462
844,926,11,0,27,0.015493,0.089701,0.111702,0.181818,0.092462
845,449,15,0,37,0.021127,0.122924,0.079787,0.186667,0.092192
846,317,17,0,46,0.023944,0.152824,0.06383,0.176471,0.092191
847,377,13,0,36,0.01831,0.119601,0.095745,0.169231,0.091983
848,158,17,0,49,0.023944,0.162791,0.06383,0.164706,0.091831
849,966,21,0,67,0.029577,0.222591,0.031915,0.142857,0.091537
850,411,15,0,40,0.021127,0.13289,0.079787,0.173333,0.091519
851,130,16,0,42,0.022535,0.139535,0.071809,0.175,0.09121
852,481,14,0,41,0.019718,0.136213,0.087766,0.157143,0.090916
853,450,14,0,28,0.019718,0.093023,0.087766,0.2,0.09085
854,744,12,0,27,0.016901,0.089701,0.103723,0.183333,0.090794
855,838,12,0,27,0.016901,0.089701,0.103723,0.183333,0.090794
856,298,16,0,41,0.022535,0.136213,0.071809,0.175,0.090546
857,170,17,0,47,0.023944,0.156146,0.06383,0.164706,0.090502
858,547,20,0,60,0.028169,0.199336,0.039894,0.15,0.090286
859,088,13,0,38,0.01831,0.126246,0.095745,0.153846,0.090235
860,388,15,0,34,0.021127,0.112957,0.079787,0.186667,0.090199
861,846,15,0,34,0.021127,0.112957,0.079787,0.186667,0.090199
862,353,15,0,46,0.021127,0.152824,0.079787,0.146667,0.090172
863,242,12,0,26,0.016901,0.086379,0.103723,0.183333,0.09013
864,292,12,0,26,0.016901,0.086379,0.103723,0.183333,0.09013
865,314,12,0,26,0.016901,0.086379,0.103723,0.183333,0.09013
866,762,15,0,33,0.021127,0.109635,0.079787,0.186667,0.089534
867,573,16,0,43,0.022535,0.142857,0.071809,0.1625,0.089375
868,063,13,0,27,0.01831,0.089701,0.095745,0.184615,0.08908
869,590,13,0,27,0.01831,0.089701,0.095745,0.184615,0.08908
870,718,13,0,27,0.01831,0.089701,0.095745,0.184615,0.08908
871,562,13,0,36,0.01831,0.119601,0.095745,0.153846,0.088906
872,139,15,0,24,0.021127,0.079734,0.079787,0.213333,0.088888
873,739,14,0,25,0.019718,0.083056,0.087766,0.2,0.088857
874,387,15,0,44,0.021127,0.146179,0.079787,0.146667,0.088843
875,060,12,0,24,0.016901,0.079734,0.103723,0.183333,0.088801
876,071,18,0,50,0.025352,0.166113,0.055851,0.155556,0.088695
877,339,13,0,31,0.01831,0.10299,0.095745,0.169231,0.088661
878,211,13,0,26,0.01831,0.086379,0.095745,0.184615,0.088415
879,456,19,0,58,0.026761,0.192691,0.047872,0.136842,0.088296
880,068,18,0,46,0.025352,0.152824,0.055851,0.166667,0.088259
881,366,18,0,46,0.025352,0.152824,0.055851,0.166667,0.088259
882,948,18,0,46,0.025352,0.152824,0.055851,0.166667,0.088259
883,617,13,0,35,0.01831,0.116279,0.095745,0.153846,0.088241
884,271,15,0,39,0.021127,0.129568,0.079787,0.16,0.088188
885,083,12,0,28,0.016901,0.093023,0.103723,0.166667,0.088125
886,191,13,0,30,0.01831,0.099668,0.095745,0.169231,0.087996
887,943,17,0,50,0.023944,0.166113,0.06383,0.141176,0.08779
888,922,16,0,48,0.022535,0.159468,0.071809,0.1375,0.087697
889,195,20,0,53,0.028169,0.17608,0.039894,0.16,0.087635
890,564,15,0,30,0.021127,0.099668,0.079787,0.186667,0.087541
891,150,17,0,39,0.023944,0.129568,0.06383,0.176471,0.08754
892,236,15,0,34,0.021127,0.112957,0.079787,0.173333,0.087532
893,302,14,0,31,0.019718,0.10299,0.087766,0.171429,0.087129
894,081,16,0,32,0.022535,0.106312,0.071809,0.1875,0.087066
895,932,16,0,47,0.022535,0.156146,0.071809,0.1375,0.087032
896,787,16,0,28,0.022535,0.093023,0.071809,0.2,0.086908
897,016,15,0,29,0.021127,0.096346,0.079787,0.186667,0.086877
898,866,17,0,38,0.023944,0.126246,0.06383,0.176471,0.086875
899,032,15,0,33,0.021127,0.109635,0.079787,0.173333,0.086868
900,279,15,0,33,0.021127,0.109635,0.079787,0.173333,0.086868
901,534,14,0,26,0.019718,0.086379,0.087766,0.185714,0.086664
902,765,17,0,48,0.023944,0.159468,0.06383,0.141176,0.086461
903,355,18,0,43,0.025352,0.142857,0.055851,0.166667,0.086266
904,069,16,0,42,0.022535,0.139535,0.071809,0.15,0.08621
905,162,14,0,25,0.019718,0.083056,0.087766,0.185714,0.085999
906,392,20,0,50,0.028169,0.166113,0.039894,0.16,0.085641
907,025,16,0,41,0.022535,0.136213,0.071809,0.15,0.085546
908,117,17,0,36,0.023944,0.119601,0.06383,0.176471,0.085546
909,979,17,0,36,0.023944,0.119601,0.06383,0.176471,0.085546
910,469,14,0,28,0.019718,0.093023,0.087766,0.171429,0.085136
