rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
823,675,16,0,25,0.01508,0.05,0.153817,0.15,0.090669
824,503,22,0,43,0.020735,0.086,0.126673,0.145455,0.090513
825,793,22,0,47,0.020735,0.094,0.126673,0.136364,0.090295
826,492,19,0,28,0.017908,0.056,0.140245,0.157895,0.090225
827,174,28,0,63,0.02639,0.126,0.099529,0.135714,0.090119
828,494,23,0,52,0.021678,0.104,0.122149,0.130435,0.090035
829,947,23,0,43,0.021678,0.086,0.122149,0.147826,0.089913
830,236,24,0,32,0.02262,0.064,0.117625,0.175,0.089874
831,522,21,0,40,0.019793,0.08,0.131197,0.142857,0.089868
832,209,25,0,38,0.023563,0.076,0.113101,0.168,0.089799
833,931,23,0,47,0.021678,0.094,0.122149,0.13913,0.089774
834,897,21,0,35,0.019793,0.07,0.131197,0.152381,0.089773
835,452,22,0,32,0.020735,0.064,0.126673,0.163636,0.08975
836,672,22,0,41,0.020735,0.082,0.126673,0.145455,0.089713
837,454,16,0,35,0.01508,0.07,0.153817,0.125,0.089669
838,634,20,0,28,0.01885,0.056,0.135721,0.16,0.089571
839,065,24,0,52,0.02262,0.104,0.117625,0.133333,0.08954
840,991,25,0,53,0.023563,0.106,0.113101,0.136,0.089399
841,565,24,0,30,0.02262,0.06,0.117625,0.175,0.089074
842,422,21,0,38,0.019793,0.076,0.131197,0.142857,0.089068
843,468,19,0,25,0.017908,0.05,0.140245,0.157895,0.089025
844,091,25,0,52,0.023563,0.104,0.113101,0.136,0.088999
845,692,25,0,48,0.023563,0.096,0.113101,0.144,0.088999
846,375,20,0,31,0.01885,0.062,0.135721,0.15,0.088771
847,394,24,0,33,0.02262,0.066,0.117625,0.166667,0.088607
848,376,26,0,64,0.024505,0.128,0.108577,0.115385,0.088602
849,752,24,0,41,0.02262,0.082,0.117625,0.15,0.088474
850,640,20,0,25,0.01885,0.05,0.135721,0.16,0.088371
851,359,27,0,57,0.025448,0.114,0.104053,0.133333,0.088317
852,919,23,0,39,0.021678,0.078,0.122149,0.147826,0.088313
853,349,25,0,34,0.023563,0.068,0.113101,0.168,0.088199
854,184,27,0,53,0.025448,0.106,0.104053,0.140741,0.088198
855,747,22,0,28,0.020735,0.056,0.126673,0.163636,0.08815
856,179,26,0,51,0.024505,0.102,0.108577,0.138462,0.088017
857,135,32,0,80,0.03016,0.16,0.081433,0.1125,0.087978
858,613,20,0,29,0.01885,0.058,0.135721,0.15,0.087971
859,967,21,0,30,0.019793,0.06,0.131197,0.152381,0.087773
860,383,21,0,25,0.019793,0.05,0.131197,0.161905,0.087678
861,182,23,0,46,0.021678,0.092,0.122149,0.130435,0.087635
862,751,26,0,50,0.024505,0.1,0.108577,0.138462,0.087617
863,229,22,0,40,0.020735,0.08,0.126673,0.136364,0.087495
864,867,25,0,56,0.023563,0.112,0.113101,0.12,0.087399
865,879,23,0,41,0.021678,0.082,0.122149,0.13913,0.087374
866,526,19,0,26,0.017908,0.052,0.140245,0.147368,0.087319
867,207,22,0,35,0.020735,0.07,0.126673,0.145455,0.087313
868,335,24,0,42,0.02262,0.084,0.117625,0.141667,0.087207
869,246,24,0,46,0.02262,0.092,0.117625,0.133333,0.08714
870,905,22,0,30,0.020735,0.06,0.126673,0.154545,0.087132
871,063,22,0,39,0.020735,0.078,0.126673,0.136364,0.087095
872,401,25,0,39,0.023563,0.078,0.113101,0.152,0.086999
873,611,25,0,34,0.023563,0.068,0.113101,0.16,0.086599
874,647,25,0,42,0.023563,0.084,0.113101,0.144,0.086599
875,482,21,0,27,0.019793,0.054,0.131197,0.152381,0.086573
876,429,23,0,43,0.021678,0.086,0.122149,0.130435,0.086435
877,936,26,0,47,0.024505,0.094,0.108577,0.138462,0.086417
878,294,24,0,44,0.02262,0.088,0.117625,0.133333,0.08634
879,805,27,0,52,0.025448,0.104,0.104053,0.133333,0.086317
880,665,17,0,27,0.016023,0.054,0.149293,0.129412,0.086277
881,456,21,0,31,0.019793,0.062,0.131197,0.142857,0.086268
882,523,24,0,27,0.02262,0.054,0.117625,0.166667,0.086207
883,075,25,0,49,0.023563,0.098,0.113101,0.128,0.086199
884,842,23,0,42,0.021678,0.084,0.122149,0.130435,0.086035
885,554,24,0,39,0.02262,0.078,0.117625,0.141667,0.086007
886,953,22,0,27,0.020735,0.054,0.126673,0.154545,0.085932
887,857,21,0,30,0.019793,0.06,0.131197,0.142857,0.085868
888,619,25,0,32,0.023563,0.064,0.113101,0.16,0.085799
889,868,23,0,32,0.021678,0.064,0.122149,0.147826,0.085513
890,945,22,0,35,0.020735,0.07,0.126673,0.136364,0.085495
891,463,26,0,37,0.024505,0.074,0.108577,0.153846,0.085494
892,367,25,0,51,0.023563,0.102,0.113101,0.12,0.085399
893,960,27,0,57,0.025448,0.114,0.104053,0.118519,0.085354
894,238,23,0,40,0.021678,0.08,0.122149,0.130435,0.085235
895,161,25,0,50,0.023563,0.1,0.113101,0.12,0.084999
896,479,24,0,32,0.02262,0.064,0.117625,0.15,0.084874
897,455,24,0,40,0.02262,0.08,0.117625,0.133333,0.08474
898,770,22,0,28,0.020735,0.056,0.126673,0.145455,0.084513
899,221,24,0,31,0.02262,0.062,0.117625,0.15,0.084474
900,528,28,0,56,0.02639,0.112,0.099529,0.121429,0.084461
901,741,20,0,35,0.01885,0.07,0.135721,0.12,0.084371
902,411,29,0,64,0.027333,0.128,0.095005,0.110345,0.08437
903,933,27,0,57,0.025448,0.114,0.104053,0.111111,0.083872
904,183,21,0,25,0.019793,0.05,0.131197,0.142857,0.083868
905,843,27,0,38,0.025448,0.076,0.104053,0.148148,0.08368
906,087,23,0,31,0.021678,0.062,0.122149,0.13913,0.083374
907,962,22,0,25,0.020735,0.05,0.126673,0.145455,0.083313
908,233,24,0,28,0.02262,0.056,0.117625,0.15,0.083274
909,636,24,0,28,0.02262,0.056,0.117625,0.15,0.083274
910,021,28,0,56,0.02639,0.112,0.099529,0.114286,0.083033
911,203,25,0,37,0.023563,0.074,0.113101,0.136,0.082999
912,906,26,0,38,0.024505,0.076,0.108577,0.138462,0.082817
913,855,27,0,43,0.025448,0.086,0.104053,0.133333,0.082717
914,839,22,0,28,0.020735,0.056,0.126673,0.136364,0.082695
915,420,26,0,49,0.024505,0.098,0.108577,0.115385,0.082602
916,257,25,0,44,0.023563,0.088,0.113101,0.12,0.082599
917,175,41,0,93,0.038643,0.186,0.040716,0.107317,0.082471
918,086,28,0,51,0.02639,0.102,0.099529,0.121429,0.082461
919,211,27,0,46,0.025448,0.092,0.104053,0.125926,0.082435
920,296,24,0,34,0.02262,0.068,0.117625,0.133333,0.08234
921,797,22,0,27,0.020735,0.054,0.126673,0.136364,0.082295
922,618,25,0,27,0.023563,0.054,0.113101,0.152,0.082199
923,331,28,0,43,0.02639,0.086,0.099529,0.135714,0.082119
924,005,29,0,41,0.027333,0.082,0.095005,0.144828,0.082067
925,470,31,0,54,0.029218,0.108,0.085957,0.129032,0.081959
926,588,24,0,33,0.02262,0.066,0.117625,0.133333,0.08194
927,315,25,0,37,0.023563,0.074,0.113101,0.128,0.081399
928,553,30,0,61,0.028275,0.122,0.090481,0.106667,0.08136
929,285,24,0,31,0.02262,0.062,0.117625,0.133333,0.08114
930,054,25,0,32,0.023563,0.064,0.113101,0.136,0.080999
931,386,25,0,28,0.023563,0.056,0.113101,0.144,0.080999
932,729,23,0,25,0.021678,0.05,0.122149,0.13913,0.080974
933,230,24,0,26,0.02262,0.052,0.117625,0.141667,0.080807
934,512,24,0,26,0.02262,0.052,0.117625,0.141667,0.080807
935,048,28,0,43,0.02639,0.086,0.099529,0.128571,0.08069
936,262,25,0,31,0.023563,0.062,0.113101,0.136,0.080599
937,519,23,0,24,0.021678,0.048,0.122149,0.13913,0.080574
938,913,26,0,31,0.024505,0.062,0.108577,0.138462,0.080017
939,437,27,0,47,0.025448,0.094,0.104053,0.111111,0.079872
940,036,25,0,25,0.023563,0.05,0.113101,0.144,0.079799
941,127,27,0,39,0.025448,0.078,0.104053,0.125926,0.079635
942,037,28,0,47,0.02639,0.094,0.099529,0.114286,0.079433
943,202,25,0,24,0.023563,0.048,0.113101,0.144,0.079399
944,878,28,0,43,0.02639,0.086,0.099529,0.121429,0.079261
945,085,28,0,50,0.02639,0.1,0.099529,0.107143,0.079204
946,027,24,0,26,0.02262,0.052,0.117625,0.133333,0.07914
947,845,24,0,26,0.02262,0.052,0.117625,0.133333,0.07914
948,142,37,0,65,0.034873,0.13,0.058812,0.124324,0.07897
949,799,31,0,56,0.029218,0.112,0.085957,0.109677,0.078888
950,458,27,0,26,0.025448,0.052,0.104053,0.148148,0.07888
951,334,29,0,43,0.027333,0.086,0.095005,0.124138,0.078729
952,340,25,0,34,0.023563,0.068,0.113101,0.12,0.078599
953,446,24,0,24,0.02262,0.048,0.117625,0.133333,0.07834
954,802,24,0,24,0.02262,0.048,0.117625,0.133333,0.07834
955,277,25,0,33,0.023563,0.066,0.113101,0.12,0.078199
956,489,29,0,38,0.027333,0.076,0.095005,0.131034,0.078108
957,824,26,0,30,0.024505,0.06,0.108577,0.130769,0.078078
958,476,26,0,25,0.024505,0.05,0.108577,0.138462,0.077617
959,327,24,0,26,0.02262,0.052,0.117625,0.125,0.077474
960,387,25,0,27,0.023563,0.054,0.113101,0.128,0.077399
961,574,25,0,31,0.023563,0.062,0.113101,0.12,0.077399
962,659,25,0,26,0.023563,0.052,0.113101,0.128,0.076999
963,656,34,0,56,0.032045,0.112,0.072385,0.111765,0.076082
964,769,31,0,38,0.029218,0.076,0.085957,0.129032,0.075559
965,970,28,0,30,0.02639,0.06,0.099529,0.128571,0.07549
966,205,33,0,47,0.031103,0.094,0.076909,0.121212,0.075446
967,720,32,0,42,0.03016,0.084,0.081433,0.125,0.075278
968,447,26,0,26,0.024505,0.052,0.108577,0.123077,0.07494
969,117,39,0,71,0.036758,0.142,0.049764,0.102564,0.074869
970,350,31,0,33,0.029218,0.066,0.085957,0.135484,0.074849
971,380,35,0,48,0.032988,0.096,0.067861,0.125714,0.074597
972,220,29,0,39,0.027333,0.078,0.095005,0.110345,0.07437
973,250,30,0,34,0.028275,0.068,0.090481,0.12,0.073227
974,329,29,0,29,0.027333,0.058,0.095005,0.124138,0.073129
975,215,32,0,33,0.03016,0.066,0.081433,0.13125,0.072928
976,750,30,0,29,0.028275,0.058,0.090481,0.126667,0.07256
977,800,28,0,29,0.02639,0.058,0.099529,0.114286,0.072233
978,189,32,0,31,0.03016,0.062,0.081433,0.125,0.070878
979,310,27,0,24,0.025448,0.048,0.104053,0.111111,0.070672
980,131,29,0,25,0.027333,0.05,0.095005,0.117241,0.07015
981,734,35,0,33,0.032988,0.066,0.067861,0.131429,0.06974
982,180,31,0,26,0.029218,0.052,0.085957,0.122581,0.069468
983,129,33,0,32,0.031103,0.064,0.076909,0.121212,0.069446
984,163,38,0,50,0.035815,0.1,0.054288,0.105263,0.068084
985,145,35,0,33,0.032988,0.066,0.067861,0.12,0.067454
986,006,31,0,24,0.029218,0.048,0.085957,0.116129,0.067378
987,132,34,0,28,0.032045,0.056,0.072385,0.123529,0.067235
988,094,34,0,30,0.032045,0.06,0.072385,0.117647,0.066858
989,116,38,0,39,0.035815,0.078,0.054288,0.121053,0.066842
990,153,36,0,34,0.03393,0.068,0.063336,0.116667,0.066113
991,157,34,0,25,0.032045,0.05,0.072385,0.123529,0.066035
992,206,34,0,25,0.032045,0.05,0.072385,0.123529,0.066035
993,155,35,0,32,0.032988,0.064,0.067861,0.114286,0.065912
994,253,32,0,28,0.03016,0.056,0.081433,0.1,0.064678
995,190,40,0,34,0.0377,0.068,0.04524,0.115,0.061482
996,130,41,0,42,0.038643,0.084,0.040716,0.102439,0.061096
997,158,43,0,39,0.040528,0.078,0.031668,0.111628,0.059584
998,106,39,0,24,0.036758,0.048,0.049764,0.112821,0.058121
999,134,41,0,31,0.038643,0.062,0.040716,0.107317,0.057671
1000,141,50,0,30,0.047125,0.06,0.0,0.096,0.045338
