rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
978,052,18,0,31,0.02546,0.104027,0.056075,0.144444,0.074155
979,685,18,0,31,0.02546,0.104027,0.056075,0.144444,0.074155
980,536,21,0,40,0.029703,0.134228,0.032043,0.142857,0.073941
981,420,21,0,37,0.029703,0.124161,0.032043,0.152381,0.073832
982,097,19,0,42,0.026874,0.14094,0.048064,0.115789,0.073827
983,476,19,0,26,0.026874,0.087248,0.048064,0.168421,0.073615
984,341,20,0,45,0.028289,0.151007,0.040053,0.11,0.072704
985,251,18,0,32,0.02546,0.107383,0.056075,0.133333,0.072604
986,220,19,0,27,0.026874,0.090604,0.048064,0.157895,0.072181
987,605,25,0,51,0.035361,0.171141,0.0,0.136,0.072036
988,216,20,0,32,0.028289,0.107383,0.040053,0.15,0.071979
989,213,19,0,24,0.026874,0.080537,0.048064,0.157895,0.070168
990,804,18,0,25,0.02546,0.083893,0.056075,0.144444,0.070128
991,327,20,0,29,0.028289,0.097315,0.040053,0.15,0.069966
992,755,18,0,28,0.02546,0.09396,0.056075,0.133333,0.069919
993,235,20,0,30,0.028289,0.100671,0.040053,0.14,0.068637
994,159,24,0,46,0.033946,0.154362,0.008011,0.125,0.06846
995,140,19,0,26,0.026874,0.087248,0.048064,0.126316,0.065194
996,523,21,0,29,0.029703,0.097315,0.032043,0.133333,0.064653
997,568,21,0,25,0.029703,0.083893,0.032043,0.142857,0.063874
998,065,21,0,24,0.029703,0.080537,0.032043,0.142857,0.063203
999,896,22,0,24,0.031117,0.080537,0.024032,0.145455,0.061743
1000,769,25,0,30,0.035361,0.100671,0.0,0.128,0.056342
